API_URL,API_Type,API_Slug,Frontend_URL,Status,Title,Content_Length,Headings,First_Paragraph
https://webadmin.pmc.gov.in/api/news-detail-page/special-workshop-solid-waste-management-department-food-waste-reduction?lang=en,news-detail-page,special-workshop-solid-waste-management-department-food-waste-reduction,https://www.pmc.gov.in/en/b/special-workshop-solid-waste-management-department-food-waste-reduction,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/deep-clean-drive?lang=en,news-detail-page,deep-clean-drive,https://www.pmc.gov.in/en/b/deep-clean-drive,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/tree-plantation-festival-and-tree-hospital-van-inauguration-held-pmc?lang=en,news-detail-page,tree-plantation-festival-and-tree-hospital-van-inauguration-held-pmc,https://www.pmc.gov.in/en/b/tree-plantation-festival-and-tree-hospital-van-inauguration-held-pmc,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/international-biodiversity-day-online-quiz?lang=en,news-detail-page,international-biodiversity-day-online-quiz,https://www.pmc.gov.in/en/b/international-biodiversity-day-online-quiz,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/reduce-pollution-make-life-beautiful?lang=en,news-detail-page,reduce-pollution-make-life-beautiful,https://www.pmc.gov.in/en/b/reduce-pollution-make-life-beautiful,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/plastic-free-pune-cleanliness-drive?lang=en,news-detail-page,plastic-free-pune-cleanliness-drive,https://www.pmc.gov.in/en/b/plastic-free-pune-cleanliness-drive,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/pune-municipal-corporations-e-cart-pilot-initiative-begins?lang=en,news-detail-page,pune-municipal-corporations-e-cart-pilot-initiative-begins,https://www.pmc.gov.in/en/b/pune-municipal-corporations-e-cart-pilot-initiative-begins,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/heritage-yatra-2025-celebration-punes-cultural-legacy?lang=en,news-detail-page,heritage-yatra-2025-celebration-punes-cultural-legacy,https://www.pmc.gov.in/en/b/heritage-yatra-2025-celebration-punes-cultural-legacy,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/pmcs-iwms-wins-second-prize-rajiv-gandhi-administrative-mobility-competition-2023-24?lang=en,news-detail-page,pmcs-iwms-wins-second-prize-rajiv-gandhi-administrative-mobility-competition-2023-24,https://www.pmc.gov.in/en/b/pmcs-iwms-wins-second-prize-rajiv-gandhi-administrative-mobility-competition-2023-24,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/world-tuberculosis-day?lang=en,news-detail-page,world-tuberculosis-day,https://www.pmc.gov.in/en/b/world-tuberculosis-day,Found,,191,,
https://webadmin.pmc.gov.in/api/news-detail-page/vaccination-campaign?lang=en,news-detail-page,vaccination-campaign,https://www.pmc.gov.in/en/b/vaccination-campaign,Found,,191,,
"https://webadmin.pmc.gov.in/api/listing-api/online_services?&page_no=1&limit=1000&sort_by=undefined&status=undefined&lang=en&department=Taxation%20and%20Tax%20Collection%20Department&service_type=resident,business&order=asc",listing-api,listing-api,,No working frontend URL found,,,,
"https://webadmin.pmc.gov.in/api/listing-api/online_services?&page_no=1&limit=1000&sort_by=undefined&status=undefined&lang=en&department=Taxation%20and%20Tax%20Collection%20Department&service_type=resident,business&order=asc",listing-api,listing-api,,No working frontend URL found,,,,
"https://webadmin.pmc.gov.in/api/listing-api/online_services?&page_no=1&limit=1000&sort_by=undefined&status=undefined&lang=en&department=Taxation%20and%20Tax%20Collection%20Department&service_type=resident,business&order=asc",listing-api,listing-api,,No working frontend URL found,,,,
https://webadmin.pmc.gov.in/api/listing-api/garden_docket?&page_no=1&limit=10000&sort_by=undefined&status=undefined&lang=en&vocabulary=department,listing-api,department,https://www.pmc.gov.in/en/b/department,Found,,191,,
https://webadmin.pmc.gov.in/api/listing-api/mmc_act?&page_no=1&limit=100&sort_by=&status=&lang=en&vocabulary=department,listing-api,department,https://www.pmc.gov.in/en/b/department,Found,,191,,
https://webadmin.pmc.gov.in/api/budgets?order=desc&lang=en,budgets,budgets,,No working frontend URL found,,,,
https://webadmin.pmc.gov.in/api/election-page/election-2022?lang=en,election-page,election-2022,https://www.pmc.gov.in/en/b/election-2022,Found,,191,,
https://webadmin.pmc.gov.in/api/listing-api/recruitment?&page_no=1&limit=20&sort_by=undefined&status=&lang=en&vocabulary=department,listing-api,department,https://www.pmc.gov.in/en/b/department,Found,,191,,
https://webadmin.pmc.gov.in/api/listing-api/crematoriums?&page_no=1&limit=12&sort_by=&status=&lang=en&vocabulary=ward,listing-api,ward,,No working frontend URL found,,,,
https://webadmin.pmc.gov.in/api/menu-data/pmc-services-citizen?lang=en,menu-data,pmc-services-citizen,https://www.pmc.gov.in/en/b/pmc-services-citizen,Found,,191,,
https://webadmin.pmc.gov.in/api/basic-page/pmc-garbage-collection?lang=en,basic-page,pmc-garbage-collection,https://www.pmc.gov.in/en/b/pmc-garbage-collection,Found,,191,,
https://webadmin.pmc.gov.in/api/basic-page/garden-waste?lang=en,basic-page,garden-waste,https://www.pmc.gov.in/en/b/garden-waste,Found,,191,,
https://webadmin.pmc.gov.in/api/basic-page/construction-n-demolition-waste?lang=en,basic-page,construction-n-demolition-waste,https://www.pmc.gov.in/en/b/construction-n-demolition-waste,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/bal-gandharva-ranga-mandir?lang=en,theaters-detail-page,bal-gandharva-ranga-mandir,https://www.pmc.gov.in/en/b/bal-gandharva-ranga-mandir,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/lokshahir-annabhau-sathe-smarak?lang=en,theaters-detail-page,lokshahir-annabhau-sathe-smarak,https://www.pmc.gov.in/en/b/lokshahir-annabhau-sathe-smarak,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/yashwantrao-chavan-natyagruha?lang=en,theaters-detail-page,yashwantrao-chavan-natyagruha,https://www.pmc.gov.in/en/b/yashwantrao-chavan-natyagruha,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/ganesh-kala-krida-manch?lang=en,theaters-detail-page,ganesh-kala-krida-manch,https://www.pmc.gov.in/en/b/ganesh-kala-krida-manch,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/mahatma-phule-sanskrutik-bhavan?lang=en,theaters-detail-page,mahatma-phule-sanskrutik-bhavan,https://www.pmc.gov.in/en/b/mahatma-phule-sanskrutik-bhavan,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/maulana-abul-kalam-azad-smarak?lang=en,theaters-detail-page,maulana-abul-kalam-azad-smarak,https://www.pmc.gov.in/en/b/maulana-abul-kalam-azad-smarak,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/pandit-bhimsen-joshi-kaladalan-sahakarnagar?lang=en,theaters-detail-page,pandit-bhimsen-joshi-kaladalan-sahakarnagar,https://www.pmc.gov.in/en/b/pandit-bhimsen-joshi-kaladalan-sahakarnagar,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/dnyanjyoti-savitribai-phule-sanskritik-bhavan?lang=en,theaters-detail-page,dnyanjyoti-savitribai-phule-sanskritik-bhavan,https://www.pmc.gov.in/en/b/dnyanjyoti-savitribai-phule-sanskritik-bhavan,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/hon-hindu-hruday-samrat-balasaheb-thackeray-cartoonist-art-gallery?lang=en,theaters-detail-page,hon-hindu-hruday-samrat-balasaheb-thackeray-cartoonist-art-gallery,https://www.pmc.gov.in/en/b/hon-hindu-hruday-samrat-balasaheb-thackeray-cartoonist-art-gallery,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/sahityasamrat-vijay-tendulkar-natyagruha?lang=en,theaters-detail-page,sahityasamrat-vijay-tendulkar-natyagruha,https://www.pmc.gov.in/en/b/sahityasamrat-vijay-tendulkar-natyagruha,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/dr-babasaheb-ambedkar-sanskrutik-bhavan?lang=en,theaters-detail-page,dr-babasaheb-ambedkar-sanskrutik-bhavan,https://www.pmc.gov.in/en/b/dr-babasaheb-ambedkar-sanskrutik-bhavan,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/pt-jawaharlal-nehru-sanskritik-bhavan-and-art-gallery?lang=en,theaters-detail-page,pt-jawaharlal-nehru-sanskritik-bhavan-and-art-gallery,https://www.pmc.gov.in/en/b/pt-jawaharlal-nehru-sanskritik-bhavan-and-art-gallery,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/sahitya-ratna-lokshahir-annabhau-sathe-cultural-arts-temple-yerawada?lang=en,theaters-detail-page,sahitya-ratna-lokshahir-annabhau-sathe-cultural-arts-temple-yerawada,https://www.pmc.gov.in/en/b/sahitya-ratna-lokshahir-annabhau-sathe-cultural-arts-temple-yerawada,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/vitthal-tupe-patil-auditorium-hadapsar?lang=en,theaters-detail-page,vitthal-tupe-patil-auditorium-hadapsar,https://www.pmc.gov.in/en/b/vitthal-tupe-patil-auditorium-hadapsar,Found,,191,,
https://webadmin.pmc.gov.in/api/theaters-detail-page/pandit-bhimsen-joshi-kaladalan-aundh?lang=en,theaters-detail-page,pandit-bhimsen-joshi-kaladalan-aundh,https://www.pmc.gov.in/en/b/pandit-bhimsen-joshi-kaladalan-aundh,Found,,191,,
https://webadmin.pmc.gov.in/api/basic-page/public-transportation?lang=en,basic-page,public-transportation,https://www.pmc.gov.in/en/b/public-transportation,Found,,191,,
"https://webadmin.pmc.gov.in/api/listing-api/online_services?&page_no=1&limit=1000&sort_by=undefined&status=undefined&lang=en&department=Taxation%20and%20Tax%20Collection%20Department&service_type=resident,business&order=asc",listing-api,listing-api,,No working frontend URL found,,,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/100-resilient-cities-100rc-1?lang=en,project-initiative-detail-page,100-resilient-cities-100rc-1,https://www.pmc.gov.in/en/b/100-resilient-cities-100rc-1,Found,,191,,
https://webadmin.pmc.gov.in/api/menu-data/pmc-services-citizen?lang=en,menu-data,pmc-services-citizen,https://www.pmc.gov.in/en/b/pmc-services-citizen,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/citizen-services?lang=en,project-initiative-detail-page,citizen-services,https://www.pmc.gov.in/en/b/citizen-services,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/communicable-disease-control?lang=en,project-initiative-detail-page,communicable-disease-control,https://www.pmc.gov.in/en/b/communicable-disease-control,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/cultural-programs?lang=en,project-initiative-detail-page,cultural-programs,https://www.pmc.gov.in/en/b/cultural-programs,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/financial-initiatives-0?lang=en,project-initiative-detail-page,financial-initiatives-0,https://www.pmc.gov.in/en/b/financial-initiatives-0,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/fire-brigade-museum?lang=en,project-initiative-detail-page,fire-brigade-museum,https://www.pmc.gov.in/en/b/fire-brigade-museum,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/fire-safe-buildings?lang=en,project-initiative-detail-page,fire-safe-buildings,https://www.pmc.gov.in/en/b/fire-safe-buildings,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/fire-safe-schools?lang=en,project-initiative-detail-page,fire-safe-schools,https://www.pmc.gov.in/en/b/fire-safe-schools,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/fire-safety-adults?lang=en,project-initiative-detail-page,fire-safety-adults,https://www.pmc.gov.in/en/b/fire-safety-adults,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/fire-safety-children?lang=en,project-initiative-detail-page,fire-safety-children,https://www.pmc.gov.in/en/b/fire-safety-children,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/grant-purchase-sports-material?lang=en,project-initiative-detail-page,grant-purchase-sports-material,https://www.pmc.gov.in/en/b/grant-purchase-sports-material,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/handball-stadium?lang=en,project-initiative-detail-page,handball-stadium,https://www.pmc.gov.in/en/b/handball-stadium,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/heatstroke-causes-precautions-and-guidelines?lang=en,project-initiative-detail-page,heatstroke-causes-precautions-and-guidelines,https://www.pmc.gov.in/en/b/heatstroke-causes-precautions-and-guidelines,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/international-skating-ring-viman-nagar?lang=en,project-initiative-detail-page,international-skating-ring-viman-nagar,https://www.pmc.gov.in/en/b/international-skating-ring-viman-nagar,Found,,191,,
https://webadmin.pmc.gov.in/api/menu-data/pmc-services-citizen?lang=en,menu-data,pmc-services-citizen,https://www.pmc.gov.in/en/b/pmc-services-citizen,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/late-baburao-sanas-ground?lang=en,project-initiative-detail-page,late-baburao-sanas-ground,https://www.pmc.gov.in/en/b/late-baburao-sanas-ground,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/late-general-arunkumar-vaidya-stadium?lang=en,project-initiative-detail-page,late-general-arunkumar-vaidya-stadium,https://www.pmc.gov.in/en/b/late-general-arunkumar-vaidya-stadium,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/late-vustad-balbhim-mokate-swimming-pool-kothrud?lang=en,project-initiative-detail-page,late-vustad-balbhim-mokate-swimming-pool-kothrud,https://www.pmc.gov.in/en/b/late-vustad-balbhim-mokate-swimming-pool-kothrud,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/legal-activities-0?lang=en,project-initiative-detail-page,legal-activities-0,https://www.pmc.gov.in/en/b/legal-activities-0,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/lpg-safety?lang=en,project-initiative-detail-page,lpg-safety,https://www.pmc.gov.in/en/b/lpg-safety,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/mock-drills-and-evacuation?lang=en,project-initiative-detail-page,mock-drills-and-evacuation,https://www.pmc.gov.in/en/b/mock-drills-and-evacuation,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/office-administration?lang=en,project-initiative-detail-page,office-administration,https://www.pmc.gov.in/en/b/office-administration,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/pmc-care-portal?lang=en,project-initiative-detail-page,pmc-care-portal,https://www.pmc.gov.in/en/b/pmc-care-portal,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/rewards-and-recognition-0?lang=en,project-initiative-detail-page,rewards-and-recognition-0,https://www.pmc.gov.in/en/b/rewards-and-recognition-0,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/special-events-women-0?lang=en,project-initiative-detail-page,special-events-women-0,https://www.pmc.gov.in/en/b/special-events-women-0,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/special-initiatives-students-pune-municipal-corporation-run-secondary-schools?lang=en,project-initiative-detail-page,special-initiatives-students-pune-municipal-corporation-run-secondary-schools,https://www.pmc.gov.in/en/b/special-initiatives-students-pune-municipal-corporation-run-secondary-schools,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/swarajyarakshak-chhatrapati-sambhaji-maharaj-sports-complex-karve-nagar?lang=en,project-initiative-detail-page,swarajyarakshak-chhatrapati-sambhaji-maharaj-sports-complex-karve-nagar,https://www.pmc.gov.in/en/b/swarajyarakshak-chhatrapati-sambhaji-maharaj-sports-complex-karve-nagar,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/tree-replacement-plantation-initiative?lang=en,project-initiative-detail-page,tree-replacement-plantation-initiative,https://www.pmc.gov.in/en/b/tree-replacement-plantation-initiative,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/urban-poor-health-scheme-0?lang=en,project-initiative-detail-page,urban-poor-health-scheme-0,https://www.pmc.gov.in/en/b/urban-poor-health-scheme-0,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/womens-gymnasium-baner?lang=en,project-initiative-detail-page,womens-gymnasium-baner,https://www.pmc.gov.in/en/b/womens-gymnasium-baner,Found,,191,,
https://webadmin.pmc.gov.in/api/basic-page/about-pune-municipal-corporation?lang=en,basic-page,about-pune-municipal-corporation,https://www.pmc.gov.in/en/b/about-pune-municipal-corporation,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/bhama-ashked-project?lang=en,project-initiative-detail-page,bhama-ashked-project,https://www.pmc.gov.in/en/b/bhama-ashked-project,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/bharat-ratna-atal-bihari-vajpayee-medical-college-hospital-hostel-sangamwadi?lang=en,project-initiative-detail-page,bharat-ratna-atal-bihari-vajpayee-medical-college-hospital-hostel-sangamwadi,https://www.pmc.gov.in/en/b/bharat-ratna-atal-bihari-vajpayee-medical-college-hospital-hostel-sangamwadi,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/bharat-ratna-dr-p-j-abdul-kalam-e-learning-school-karvenagar?lang=en,project-initiative-detail-page,bharat-ratna-dr-p-j-abdul-kalam-e-learning-school-karvenagar,https://www.pmc.gov.in/en/b/bharat-ratna-dr-p-j-abdul-kalam-e-learning-school-karvenagar,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/central-fire-station-lohia-nagar-bhavani-peth?lang=en,project-initiative-detail-page,central-fire-station-lohia-nagar-bhavani-peth,https://www.pmc.gov.in/en/b/central-fire-station-lohia-nagar-bhavani-peth,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/city-library-building-ghole-road?lang=en,project-initiative-detail-page,city-library-building-ghole-road,https://www.pmc.gov.in/en/b/city-library-building-ghole-road,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/deendayal-upadhyay-e-learning-school-bibwewadi?lang=en,project-initiative-detail-page,deendayal-upadhyay-e-learning-school-bibwewadi,https://www.pmc.gov.in/en/b/deendayal-upadhyay-e-learning-school-bibwewadi,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/dhanakwadi-sports-ground-and-sports-complex?lang=en,project-initiative-detail-page,dhanakwadi-sports-ground-and-sports-complex,https://www.pmc.gov.in/en/b/dhanakwadi-sports-ground-and-sports-complex,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/disaster-management-cell-pune-municipal-corporation-main-building?lang=en,project-initiative-detail-page,disaster-management-cell-pune-municipal-corporation-main-building,https://www.pmc.gov.in/en/b/disaster-management-cell-pune-municipal-corporation-main-building,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/dugad-hospital-bibwewadi?lang=en,project-initiative-detail-page,dugad-hospital-bibwewadi,https://www.pmc.gov.in/en/b/dugad-hospital-bibwewadi,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/eco-friendly-crematorium?lang=en,project-initiative-detail-page,eco-friendly-crematorium,https://www.pmc.gov.in/en/b/eco-friendly-crematorium,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/e-learning-school-s-no-22-kharadi?lang=en,project-initiative-detail-page,e-learning-school-s-no-22-kharadi,https://www.pmc.gov.in/en/b/e-learning-school-s-no-22-kharadi,Found,,191,,
https://www.pmc.gov.in/_next/data/20VYjpUoXxe0T-efxO9Pl/en/project/electric-vehicle-charging-station.json?dept=chief-engineer-project,unknown,project,,No working frontend URL found,,,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/fire-station-kothrud-sno-771?lang=en,project-initiative-detail-page,fire-station-kothrud-sno-771,https://www.pmc.gov.in/en/b/fire-station-kothrud-sno-771,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/flyover-and-grade-separator-project-shastrinagar-chowk-yerwada?lang=en,project-initiative-detail-page,flyover-and-grade-separator-project-shastrinagar-chowk-yerwada,https://www.pmc.gov.in/en/b/flyover-and-grade-separator-project-shastrinagar-chowk-yerwada,Found,,191,,
https://webadmin.pmc.gov.in/api/project-initiative-detail-page/flyover-and-grade-separator-project-vishrantwadi-junction?lang=en,project-initiative-detail-page,flyover-and-grade-separator-project-vishrantwadi-junction,https://www.pmc.gov.in/en/b/flyover-and-grade-separator-project-vishrantwadi-junction,Found,,191,,
